glycan_id,glycan,species,immunogenicity,inferred_origin,link,genus,family,order,class,phylum,kingdom,domain
4282,[Man(a1-2)]Man(a1-6)Man,"['Aphanoascus_fulvescens', 'Aphanoascus_mephitalis', 'Aphanoascus_reticulisporus', 'Aphanoascus_verrucosus', 'Arachnotheca_sp', 'Ascocalvatia_alveolata', 'Chrysosporium_sp', 'Heterodermia_obscurata', 'Keratinophyton_terreum', 'Kribbella_sp', 'Leptogium_azureum', 'Mycobacterium_bovis', 'Mycolicibacterium_smegmatis', 'Onygena_equina', 'Paracoccidioides_brasiliensis', 'Peltigera_canina', 'Physcia_kalbii', 'Tornabea_scutellifera', 'Umbilicaria_pustulata']",,,,"['Aphanoascus', 'Arachnotheca', 'Ascocalvatia', 'Chrysosporium', 'Heterodermia', 'Keratinophyton', 'Kribbella', 'Leptogium', 'Mycobacterium', 'Mycolicibacterium', 'Onygena', 'Paracoccidioides', 'Peltigera', 'Physcia', 'Tornabea', 'Umbilicaria']","['Ajellomycetaceae', 'Collemataceae', 'Mycobacteriaceae', 'Nocardioidaceae', 'Onygenaceae', 'Peltigeraceae', 'Physciaceae', 'Umbilicariaceae']","['Actinomycetales', 'Actinomycetales ', 'Onygenales', 'Peltigerales', 'Teloschistales', 'Umbilicariales']","['Actinobacteria', 'Eurotiomycetes', 'Lecanoromycetes']","['Actinobacteria', 'Ascomycota']","['Bacteria', 'Fungi']","['Bacteria', 'Eukarya']"
4283,NeuNAc(a2-3)[GalNAc(a1-4)]Gal(b1-3)[NeuNAc(a2-6)]GalNAc,,,Chordata,,,,,,,,
4284,Xyl(b1-2)Xyl(b1-3)GlcA,,,Angiosperms,,,,,,,,
4285,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc,,,Chordata,,,,,,,,
4286,GlcNAc(b1-4)[Man(b1-6)]Man(a1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
4287,Rha(a1-3)Rha(a1-3)Man(a1-2)[Glc(a1-4)Gal(b1-6)]Man-ol,"['Scedosporium_apiospermum', 'Scedosporium_boydii']",,,,['Scedosporium'],['Microascaceae'],['Microascales'],['Sordariomycetes'],['Ascomycota'],['Fungi'],['Eukarya']
4288,Xyl(b1-4)Xyl(b1-4)[GlcA(a1-2)]Xyl(b1-4)[GlcA(a1-2)]Xyl(b1-4)Xyl(b1-4)[Ara(a1-3)]Xyl(b1-4)Xyl,,1.0,Angiosperms,,,,,,,,
4289,GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc,['Rattus_norvegicus'],,,O,['Rattus'],['Muridae'],['Rodentia'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
4290,GalOPyr(b1-3)GlcNAc(b1-4)GlcA(b1-3)QuiNAcNBut(b1-2)GalOPyr,"['Acinetobacter_baumannii', 'Acinetobacter_sp']",,,,['Acinetobacter'],['Moraxellaceae'],['Pseudomonadales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4291,Gal(b1-4)[Fuc(a1-3)][Glc(a1-6)]GlcNAc(b1-3)Gal,['Helicobacter_pylori'],1.0,,,['Helicobacter'],['Helicobacteraceae'],['Campylobacterales'],['Epsilonproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4292,EryHexA3en(b1-2)ManOAc(a1-3)[Glc(b1-4)]Glc,,,Bacteria,,,,,,,,
4293,GlcNAc(b1-2)LyxHex(a1-3)[D-Rha(a1-6)]Man,,,none,,,,,,,,
4294,[Tyv(a1-3)]Man(a1-3)Fuc(a1-3)GlcNAc(a1-2)Man,['Yersinia_entomophaga'],,,,['Yersinia'],['Yersiniaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4295,GlcA(b1-3)Rha(a1-4)GlcNAc(a1-6)GalNAc,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4296,Glc(a1-3)[Glc(a1-2)[Glc(b1-6)Gal(a1-4)]GlcA(b1-4)]GlcA(b1-3)[Glc(b1-4)]GalOSA(a1-4)Gal,,,Bacteria,,,,,,,,
4297,[GalA(a1-3)]Man(a1-3)Man(a1-3)Man(b1-3)GlcNAc(a1-6)Man,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4298,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
4299,Gal(b1-3)[NeuNGc(a2-8)NeuNAc(a2-6)]GalNAc,['Bos_taurus'],,,O,['Bos'],['Bovidae'],['Artiodactyla'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
4300,GlcNAcOP(a1-6)[Rha(b1-4)]Glc(a1-2)Glc(b1-3)GlcNAc(b1-3)GlcNAcOP,['Citrobacter_rodentium'],,,,['Citrobacter'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4301,Man(b1-4)Man(a1-4)Man(b1-4)Man(a1-4)GlcNAc(b1-4)GlcNAc,,,Dicotyledons,,,,,,,,
4302,NeuNGc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
4303,Rha(a1-3)Rha(a1-4)Glc,,,Bacteria,,,,,,,,
4304,Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Kinetoplastids'],,,N,['Kinetoplastids'],['Kinetoplastids'],['Kinetoplastids'],['Kinetoplastida'],['Euglenozoa'],['Excavata'],['Eukarya']
4305,ManNAcOPEtn(b1-4)ManNAcOPEtn(b1-4)ManNAc(b1-4)[Ribf(a1-3)]ManNAcOPEtn(b1-4)ManN(b1-4)GlcGro,['Clostridium_perfringens'],,,,['Clostridium'],['Clostridiaceae'],['Clostridiales'],['Clostridia'],['Firmicutes'],['Bacteria'],['Bacteria']
4306,D-ApifOMe(b1-3)XylOMe(b1-4)[GlcOMe(b1-3)]RhaOMe(a1-2)D-FucOMe,['Quillaja_saponaria'],,,,['Quillaja'],['Quillajaceae'],['Fabales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
4307,NeuNGc(a2-6)Gal(b1-4)GlcNAc(b1-2)[NeuNGc(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
4308,LegNAc(a2-4)GlcA(b1-4)GlcA(b1-3)GlcNAc(a1-8)LegNAc,['Providencia_stuartii'],,,,['Providencia'],['Morganellaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4309,Fruf(b2-1)[Glc(a1-3)]Glc,,,Dicotyledons,,,,,,,,
4310,GalNAc(a1-3)[GalNAc(a1-4)]GlcNAc(a1-3)GalNAc,,,Bacteria,,,,,,,,
4311,GlcNMeOCmOPam(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)[FucOAcOMe(a1-6)]GlcNAc,['Sinorhizobium_fredii'],,,,['Sinorhizobium'],['Rhizobiaceae'],['Rhizobiales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4312,QuiNAc(b1-4)GlcNAc(b1-2)GlcOMeAN,,,Bacteria,,,,,,,,
4313,Rib(b1-3)Rha(a1-2)Ara,['Clematis_stans'],,,,['Clematis'],['Ranunculaceae'],['Ranunculales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
4314,Man(b1-3)Man(a1-3)Fuc,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4315,Glc(b1-4)Glc(b1-4)Glc(b1-3)Gal,"['Agrobacterium_tumefaciens', 'Alcaligenes_faecalis ']",,,,"['Agrobacterium', 'Alcaligenes']","['Alcaligenaceae', 'Rhizobiaceae']","['Burkholderiales', 'Rhizobiales']","['Alphaproteobacteria', 'Betaproteobacteria']",['Proteobacteria'],['Bacteria'],['Bacteria']
4316,Glc(a1-2)Glc(a1-2)Glc(a1-3)Man(a1-3)Man(a1-2)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Ascomycota,,,,,,,,
4317,Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc,,,Chordata,,,,,,,,
4318,GlcNAc(b1-2)Man(b1-2)Man(b1-4)Glc,,,Fungi,,,,,,,,
4319,Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Aspergillus_oryzae'],,,,['Aspergillus'],['Trichocomaceae'],['Eurotiales'],['Eurotiomycetes'],['Ascomycota'],['Fungi'],['Eukarya']
4320,Fuc(a1-3)Gal(b1-4)GlcNAc,,,none,,,,,,,,
4321,LDManHep(a1-5)Kdo(a2-4)[Gal(a1-2)[Glc(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)[Glc(a1-6)Glc(b1-4)]LDManHep(a1-5)]Kdo(a2-6)GlcN(b1-6)GlcN,,,Bacteria,,,,,,,,
4322,GlcN(b1-4)GlcN(b1-4)GlcN,,,Bacteria,,,,,,,,
4323,GalOMe(b1-3)[GalOMe(b1-6)]GlcNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalOMe(b1-6)GalOMe(b1-3)[GalOMe(b1-6)GalOMe(b1-6)]GlcNAc(b1-4)GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Animalia,,,,,,,,
4324,Fuc(a1-4)GlcA(a1-3)[RhaOMe(b1-4)]Fuc(a1-4)Man(a1-4)QuiNAc(b1-4)Kdo(a2-6)GalA(a1-6)[Gal(a1-4)]Man(a1-5)[GalA(a1-4)[GalA(a1-5)]Kdo(a2-4)]Kdo,['Rhizobium_etli'],,,,['Rhizobium'],['Rhizobiaceae'],['Rhizobiales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4325,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Glc(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Glc(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,,,,,,,,
4326,Kdo(a2-4)[DDManHep(a1-2)[QuiN(b1-3)Gal(a1-6)GlcNAc(a1-4)GalN(a1-4)]GalA(a1-3)[GalA(b1-7)LDManHep(a1-7)]LDManHepOPEtn(a1-3)[Glc(b1-4)]LDManHep(a1-5)][AraN(b1-8)]Kdo(a2-6)GlcN(b1-6)GlcN,,,Bacteria,,,,,,,,
4327,Glc(b1-3)Glc(b1-4)Glc(b1-4)Glc,"['Actinogyra_muehlenbergii', 'Hordeum_vulgare', 'Letharia_vulpina', 'Umbilicaria_muehlenbergii']",,,,"['Actinogyra', 'Hordeum', 'Letharia', 'Umbilicaria']","['Parmeliaceae', 'Poaceae', 'Umbilicariaceae']","['Lecanorales', 'Poales', 'Umbilicariales']","['Lecanoromycetes', 'Monocotyledons ']","['Angiosperms', 'Ascomycota']","['Fungi', 'Plantae']",['Eukarya']
4328,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
4329,Rha(a1-4)[Glc(a1-2)]Glc,['Aeromonas_hydrophila'],,,,['Aeromonas'],['Aeromonadaceae'],['Aeromonadales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4330,L-QuiNAc(a1-3)GlcNAc(b1-4)[L-QuiNAc(a1-3)]GalNAc(a1-4)GalOP(a1-4)L-QuiNAc,['Proteus_vulgaris'],,,,['Proteus'],['Morganellaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4331,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,,,,,,,,
4332,Kdo(a2-4)[GlcNAc(a1-2)LDManHepOPEtn(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)]LDManHep(a1-5)]Kdo,,,Bacteria,,,,,,,,
4333,AltNAcA(a1-3)D-FucNAcN(b1-3)Glc(b1-3)[Gal(a1-2)Gal(a1-2)]Glc(a1-3)Glc(a1-3)[GlcN(a1-7)LDManHep(a1-7)]LDManHep(a1-3)LDManHepOPPEtn(a1-5)Kdo,['Shigella_sonnei'],,,,['Shigella'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4334,NeuNAc(a2-6)Gal(b1-3)GlcNAc(b1-4)Gal(b1-4)Glc,,,Bacteria,,,,,,,,
4335,GlcA(b1-3)Gal(b1-3)[GlcA(b1-3)Gal(b1-3)GalNAc(a1-4)][Fuc(a1-2)]Gal(b1-3)GalNAc,,,Eukarya,,,,,,,,
4336,Gal(b1-3)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
4337,GalNAc(a1-3)D-Rha(b1-4)Glc(b1-6)Gal-ol,['Streptococcus_oralis'],,,,['Streptococcus'],['Streptococcaceae'],['Lactobacillales'],['Bacilli'],['Firmicutes'],['Bacteria'],['Bacteria']
4338,GalNAc(a1-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc,,,Bacteria,,,,,,,,
4339,GalNAc(a1-3)GalNAc(b1-4)Gal(a1-4)Gal(b1-4)Glc,,,Bacteria,,,,,,,,
4340,NeuNAc(a2-3)Gal(b1-3)GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-3)[Glc(b1-4)]LDManHepOPEtn(a1-5)Kdo,['Campylobacter_jejuni'],,,,['Campylobacter'],['Campylobacteraceae'],['Campylobacterales'],['Epsilonproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4341,Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)GlcNAc(b1-2)Man(a1-6)][Xylf(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,,,Angiosperms,,,,,,,,
4342,Gal(b1-4)L-Gal(a1-3)Gal,,,Bacteria,,,,,,,,
4343,D-FucNAc(a1-2)LDManHep(a1-3)6dTalOAcOAc(a1-3)D-FucNAc,['Yokenella_regensburgei'],,,,['Yokenella'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4344,"3,6-Anhydro-L-Gal(a1-3)GalOPyr(b1-4)3,6-Anhydro-L-Gal(a1-3)Gal(b1-4)3,6-Anhydro-L-Gal(a1-3)Gal",,,Bacteria,,,,,,,,
4345,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
4346,NeuNAc(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Calloselasma_rhodostoma'],,,N,['Calloselasma'],['Viperidae'],['Squamata'],['Reptilia'],['Chordata'],['Animalia'],['Eukarya']
4347,NeuNAcOAc(a2-3)Gal(b1-3)GalNAc,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4348,GlcA(b1-3)Man(a1-4)GlcA(b1-2)Man(a1-4)GlcA(b1-2)Man,['Drosera_capensis'],,,,['Drosera'],['Droseraceae'],['Caryophyllales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
4349,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-4)[GlcNAc(a1-2)[Glc(a1-3)]LDManHepOPEtn(a1-3)]LDManHep(a1-5)Kdo,['Neisseria_meningitidis'],,,,['Neisseria'],['Neisseriaceae'],['Neisseriales'],['Betaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4350,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-6)Gal,,,Eukarya,,,,,,,,
4351,Glc(a1-3)[Glc(a1-4)]Rib,,,Bacteria,,,,,,,,
4352,[Ara(a1-6)]Gal(a1-4)Gal,['Ganoderma_lucidum'],,,,['Ganoderma'],['Ganodermataceae'],['Polyporales'],['Agaricomycetes'],['Basidiomycota'],['Fungi'],['Eukarya']
4353,NeuNAcOS(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],,,,['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
4354,D-Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc,,,none,,,,,,,,
4355,LDManHep(a1-2)[Glc(a1-2)LDManHep(a1-6)][Rha(a1-3)GlcNAc(b1-7)]DDManHep(a1-5)KdoOPN(a2-6)GlcOPN(b1-6)GlcN,,,Bacteria,,,,,,,,
4356,Gal(a1-4)LegNAcNAc(a2-3)Gal(b1-3)GalNAc(b1-4)Gal,"['Enterobacter_cloacae', 'Enterobacter_sp']",,,,['Enterobacter'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4357,Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Apis_sp', 'Astacus_leptodactylus', 'Homo_sapiens', 'Leishmania_amazonensis', 'Trypanosoma_brucei']",0.0,,N,"['Apis', 'Astacus', 'Homo', 'Leishmania', 'Trypanosoma']","['Apidae', 'Astacidae', 'Hominidae', 'Trypanosomatidae']","['Decapoda', 'Hymenoptera', 'Primates', 'Trypanosomatida']","['Insecta', 'Kinetoplastida', 'Malacostraca', 'Mammalia']","['Arthropoda', 'Chordata', 'Euglenozoa']","['Animalia', 'Excavata']",['Eukarya']
4358,D-FucNAc(a1-2)Rha(a1-3)[D-FucNAc(a1-2)]Rha(a1-2)a-Tri-ol,,,Bacteria,,,,,,,,
4359,Gal(a1-2)LDManHep(a1-2)LDManHep(a1-3)LDManHep,['Haemophilus_influenzae'],,,,['Haemophilus'],['Pasteurellaceae'],['Pasteurellales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
4360,Glc(a1-4)Glc(a1-4)Glc(a1-4)[Glc(a1-6)]Glc(a1-4)Glc(a1-4)Glc,['Ophiocordyceps_sinensis'],,,,['Ophiocordyceps'],['Ophiocordycipitaceae'],['Hypocreales'],['Sordariomycetes'],['Ascomycota'],['Fungi'],['Eukarya']
